,url,categories,season
609,https://www.thespruceeats.com/scorpion-cocktail-recipe-760597,"['Rum Cocktails', 'American Food', 'Citrus Recipes', 'Summer Cocktails']",summer
610,https://www.thespruceeats.com/scotch-and-soda-recipe-761494,"['Whiskey Cocktails', 'American Food']",
611,https://www.thespruceeats.com/scotch-sour-recipe-761495,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
612,https://www.thespruceeats.com/screaming-viking-cocktail-recipe-761160,"['Vodka Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes', 'Vegetable Recipes']",
613,https://www.thespruceeats.com/popular-screwdriver-variations-759820,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
614,https://www.thespruceeats.com/sea-breeze-cocktail-recipe-760599,"['Vodka Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
615,https://www.thespruceeats.com/seven-and-seven-cocktail-recipe-761496,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
616,https://www.thespruceeats.com/sex-on-the-beach-cocktail-recipe-759828,"['Vodka Cocktails', 'American Food', 'Summer Cocktails']",summer
617,https://www.thespruceeats.com/shamrock-shaker-recipe-759808,"['Liqueurs', 'Drinks & Cocktails', 'Cocktails', ""St. Patrick's Day Drinks""]",spring
618,https://www.thespruceeats.com/shamrocker-cocktail-recipe-760782,"['Tequila Cocktails', 'Drinks & Cocktails', 'Cocktails', ""St. Patrick's Day Drinks""]",spring
619,https://www.thespruceeats.com/easy-shandy-recipe-758997,"['Summer Cocktails', 'Beer', 'Citrus Recipes', 'Summer Recipes']",summer
620,https://www.thespruceeats.com/sherry-cobbler-recipe-759266,"['Cocktails', 'American Food']",
621,https://www.thespruceeats.com/shiso-mojito-recipe-760482,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
622,https://www.thespruceeats.com/classic-sidecar-cocktail-recipe-760601,"['Brandy Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
623,https://www.thespruceeats.com/nolets-silver-sangria-punch-4045991,"['White Wines', 'Wine', 'Gin Cocktails', 'Alcoholic Punch Recipes', 'Spanish Food & Recipes']",
624,https://www.thespruceeats.com/singapore-sling-recipe-760602,"['Gin Cocktails', 'American Food', 'Citrus Recipes']",
625,https://www.thespruceeats.com/skeleton-key-cocktail-recipe-761383,"['Whiskey Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes', 'Halloween Drinks']",fall
626,https://www.thespruceeats.com/skeletons-in-your-closet-recipe-760867,"['Tequila Cocktails', 'American Food', 'Fruit Recipes', 'Pineapple Recipes']",
627,https://www.thespruceeats.com/sloe-screw-cocktail-760120,"['Gin Cocktails', 'Cocktails', 'Citrus Recipes']",
628,https://www.thespruceeats.com/smith-and-kearns-cocktail-recipe-761169,"['Cocktails', 'American Food']",
629,https://www.thespruceeats.com/smoked-rose-cocktail-recipe-761384,"['Whiskey Cocktails', 'Cocktails', 'European Food']",
630,https://www.thespruceeats.com/smoky-martini-recipe-760122,"['Whiskey Cocktails', 'Gin Cocktails', 'American Food', 'Citrus Recipes']",
631,https://www.thespruceeats.com/sneaky-pete-cocktail-recipe-759814,"['Whiskey Cocktails', 'Cocktails']",
632,https://www.thespruceeats.com/snickertini-cocktail-recipe-761171,"['Vodka Cocktails', 'Cocktails']",
633,https://www.thespruceeats.com/snow-ball-cocktail-recipe-759457,"['Brandy Cocktails', 'American Food']",
634,https://www.thespruceeats.com/snow-honey-cocktail-recipe-759406,"['Cocktails', 'American Food']",
635,https://www.thespruceeats.com/snowshoe-grog-recipe-761499,"['Whiskey Cocktails', 'American Food']",
636,https://www.thespruceeats.com/soho-cocktail-recipe-760123,"['Gin Cocktails', 'American Food', 'Citrus Recipes']",
637,https://www.thespruceeats.com/sombrero-drink-recipe-759459,"['Liqueurs', 'Cocktails']",
638,https://www.thespruceeats.com/somrus-fizz-cocktail-recipe-760044,"['Liqueurs', 'Gin Cocktails']",
639,https://www.thespruceeats.com/soul-kiss-cocktail-recipe-761501,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
640,https://www.thespruceeats.com/sour-patch-margarita-760868,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
641,https://www.thespruceeats.com/sour-sunrise-cocktail-recipe-761476,"['Whiskey Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
642,https://www.thespruceeats.com/spanish-harlem-cocktail-recipe-760869,"['Tequila Cocktails', 'American Food']",
643,https://www.thespruceeats.com/la-poire-sparkling-shamrock-761173,"['Vodka Cocktails', 'Citrus Recipes', ""St. Patrick's Day Drinks""]",spring
644,https://www.thespruceeats.com/speranza-cocktail-recipe-761174,"['Vodka Cocktails', 'American Food']",
645,https://www.thespruceeats.com/spiced-passion-cocktail-recipe-759083,"['Tequila Cocktails', 'Cocktails', 'Fruit Recipes']",
646,https://www.thespruceeats.com/spiced-pear-caipirini-cocktail-recipe-760566,"['Christmas Drinks', 'Drinks & Cocktails', 'American Food', 'Citrus Recipes', 'Pear Recipes']",
647,https://www.thespruceeats.com/spiced-pumpkin-cocktail-recipe-760975,"['Vodka Cocktails', 'Fall Drinks']",fall
648,https://www.thespruceeats.com/spiced-pumpkin-martini-760976,"['Vodka Cocktails', 'Vegetable Recipes', 'Fall Drinks']",fall
649,https://www.thespruceeats.com/spiced-silver-bell-cocktail-recipe-760783,"['Tequila Cocktails', 'Citrus Recipes', 'Christmas Drinks']",winter
650,https://www.thespruceeats.com/spicy-paloma-recipe-760784,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
651,https://www.thespruceeats.com/midori-spiders-kiss-recipe-761175,"['Vodka Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes', 'Halloween Drinks']",fall
652,https://www.thespruceeats.com/star-cocktail-recipe-759460,"['Brandy Cocktails', 'American Food', 'Apple Recipes', 'Citrus Recipes']",
653,https://www.thespruceeats.com/steelers-cider-warm-punch-recipe-761374,"['Alcoholic Punch Recipes', 'American Food', 'Apple Recipes', 'Citrus Recipes', 'Cocktail Party Drinks']",
654,https://www.thespruceeats.com/stinger-cocktail-recipe-760603,"['Brandy Cocktails', 'American Food']",
655,https://www.thespruceeats.com/stone-sour-cocktail-recipe-759461,"['Brandy Cocktails', 'American Food', 'Citrus Recipes']",
656,https://www.thespruceeats.com/stone-wall-cocktail-recipe-761504,"['Whiskey Cocktails', 'American Food']",
657,https://www.thespruceeats.com/strawberry-berryoska-recipe-760977,"['Vodka Cocktails', 'Cocktails', 'Berry Recipes', 'Summer Cocktails']",summer
658,https://www.thespruceeats.com/sweet-revenges-strawberry-cure-recipe-759162,"['Drinks & Cocktails', 'American Food', 'Citrus Recipes']",
659,https://www.thespruceeats.com/strawberry-daiquiri-recipes-759821,"['Rum Cocktails', 'American Food', 'Berry Recipes', 'Citrus Recipes', 'July 4th Drinks']",summer
660,https://www.thespruceeats.com/strawberry-gin-and-tonic-recipe-759066,"['Gin Cocktails', 'Berry Recipes', 'Citrus Recipes', 'Spring Drinks', 'Summer Cocktails']",spring
661,https://www.thespruceeats.com/strawberry-kiss-cocktail-recipe-759823,"['Liqueurs', 'Tequila Cocktails', 'Rum Cocktails', 'American Food']",
662,https://www.thespruceeats.com/frozen-strawberry-margarita-recipe-760871,"['Tequila Cocktails', 'American Food', 'Berry Recipes', 'Citrus Recipes', 'Summer Cocktails']",summer
663,https://www.thespruceeats.com/summer-breeze-cocktail-recipe-759380,"['Whiskey Cocktails', 'American Food', 'Summer Cocktails']",summer
664,https://www.thespruceeats.com/pyrat-summer-tea-recipe-760477,"['Rum Cocktails', 'Caribbean Food', 'Citrus Recipes', 'Summer Cocktails']",summer
665,https://www.thespruceeats.com/summertime-fruit-punch-lemonade-recipe-760978,"['Vodka Cocktails', 'American Food', 'Fruit Recipes', 'Citrus Recipes', 'July 4th Drinks']",summer
666,https://www.thespruceeats.com/surfer-on-acic-cocktail-760567,"['Rum Cocktails', 'Cocktails', 'Fruit Recipes', 'Pineapple Recipes']",
667,https://www.thespruceeats.com/surprised-cocktail-recipe-760484,"['Exploring Caribbean Food', 'Rum Cocktails', 'Caribbean Food', 'Citrus Recipes', 'Pepper Recipes']",
668,https://www.thespruceeats.com/swamp-water-surprise-recipe-760569,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
669,https://www.thespruceeats.com/sweet-heat-cocktail-recipe-761183,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
670,https://www.thespruceeats.com/basil-haydens-sweet-meat-cocktail-761333,"['Whiskey Cocktails', 'Citrus Recipes', 'Peach Recipes']",
671,https://www.thespruceeats.com/talking-monkey-recipe-761185,"['Vodka Cocktails', 'American Food', 'Banana Recipes']",
672,https://www.thespruceeats.com/tamarind-and-tequila-recipe-760787,"['Mexican Food', 'Tequila Cocktails', 'Cocktail Party Drinks']",
673,https://www.thespruceeats.com/tamarind-margarita-recipe-760872,"['Exploring Mexican Food', 'Tequila Cocktails']",
674,https://www.thespruceeats.com/tamarind-pineapple-margarita-recipe-760788,"['Tequila Cocktails', 'Drinks & Cocktails', 'Citrus Recipes', 'Pineapple Recipes']",
675,https://www.thespruceeats.com/tangerine-margarita-recipe-760873,"['Tequila Cocktails', 'American Food', 'Citrus Recipes']",
676,https://www.thespruceeats.com/tanqueray-almond-cocktail-recipe-760126,"['Gin Cocktails', 'American Food', 'Christmas Drinks', ""New Year's Drinks""]",winter
677,https://www.thespruceeats.com/tea-tini-recipe-759830,"['Vodka Cocktails', 'Cocktails', 'Citrus Recipes']",
678,https://www.thespruceeats.com/tequila-sunrise-recipe-760754,"['Tequila Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
679,https://www.thespruceeats.com/tequila-sunrise-margarita-recipe-760875,"['Exploring Mexican Food', 'Tequila Cocktails', 'Citrus Recipes', 'Summer Cocktails']",summer
680,https://www.thespruceeats.com/tequiliano-cocktail-recipe-759069,"['Liqueurs', 'Tequila Cocktails', 'Vegetable Recipes']",
681,https://www.thespruceeats.com/tequini-cocktail-recipe-760876,"['Exploring Mexican Food', 'Tequila Cocktails']",
682,https://www.thespruceeats.com/texas-farm-nog-recipe-760789,"['Whiskey Cocktails', 'Winter Drinks Cocktails', 'Christmas Drinks', 'Cocktails']",winter
683,https://www.thespruceeats.com/texas-tea-cocktail-recipe-759831,"['Whiskey Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
684,https://www.thespruceeats.com/thanksgiving-cider-recipe-760980,"['Vodka Cocktails', 'Thanksgiving Drinks', 'American Food', 'Apple Recipes', 'Citrus Recipes']",fall
685,https://www.thespruceeats.com/thanksgiving-cocktail-recipe-760125,"['Gin Cocktails', 'American Food', 'Citrus Recipes']",
686,https://www.thespruceeats.com/tickled-pink-recipe-759832,"['Liqueurs', 'Cocktails', 'Champagne & Sparkling Wines']",
687,https://www.thespruceeats.com/belvedere-toffee-apple-recipe-760937,"['Vodka Cocktails', 'Cocktails', 'Apple Recipes', 'Citrus Recipes']",
688,https://www.thespruceeats.com/tom-and-jerry-cocktail-recipe-760573,"['Rum Cocktails', 'American Food', 'Winter Drinks Cocktails']",winter
689,https://www.thespruceeats.com/tom-collins-recipe-759833,"['Gin Cocktails', 'American Food', 'Citrus Recipes']",
690,https://www.thespruceeats.com/tomojito-vodka-drink-recipe-761188,"['Vodka Cocktails', 'Citrus Recipes', 'Tomatoes Recipes']",
691,https://www.thespruceeats.com/tornado-cocktail-recipe-760574,"['Rum Cocktails', 'American Food']",
692,https://www.thespruceeats.com/triple-espresso-martini-761191,"['Vodka Cocktails', 'Cocktails', 'British Food', 'Fruit Recipes']",
693,https://www.thespruceeats.com/trojan-horse-recipe-759837,['American Food'],
694,https://www.thespruceeats.com/trophy-margarita-with-lavender-759168,"['Tequila Cocktails', 'Mexican Food', 'Citrus Recipes', 'Cocktail Party Drinks']",
695,https://www.thespruceeats.com/tully-10-cider-recipe-761511,"['Whiskey Cocktails', 'Cocktails', 'European Food', 'Citrus Recipes', 'Fall Drinks']",fall
696,https://www.thespruceeats.com/the-tully-tea-cocktail-recipe-4156980,"['Drinks & Cocktails', 'Whiskey Cocktails', 'Gin Cocktails', 'Rum Cocktails', 'Tequila Cocktails']",
697,https://www.thespruceeats.com/tuscan-pear-recipe-761193,"['Vodka Cocktails', 'American Food', 'Citrus Recipes', 'Pear Recipes']",
698,https://www.thespruceeats.com/tuxedo-cocktail-recipe-760127,"['Gin Cocktails', 'American Food']",
699,https://www.thespruceeats.com/twentieth-century-cocktail-recipe-760128,"['Gin Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
700,https://www.thespruceeats.com/twist-and-shout-recipe-759227,"['Rum Cocktails', 'American Food']",
701,https://www.thespruceeats.com/uv-liberty-recipe-cocktail-759108,"['Vodka Cocktails', 'Cocktails', 'American Food', 'July 4th Drinks']",summer
702,https://www.thespruceeats.com/uv-pink-flamingo-cocktail-761196,"['Vodka Cocktails', 'Cocktails', 'American Food']",
703,https://www.thespruceeats.com/valencia-cocktail-recipe-759462,"['Brandy Cocktails', 'American Food', 'Citrus Recipes']",
704,https://www.thespruceeats.com/vampire-kiss-martini-recipe-761200,"['Vodka Cocktails', 'American Food']",
705,https://www.thespruceeats.com/vampires-kiss-cocktail-recipe-759110,"['Vodka Cocktails', 'American Food', 'Pineapple Recipes']",
706,https://www.thespruceeats.com/vanilla-latte-cocktail-recipe-761201,"['Coffee', 'Breakfast & Brunch', 'Cocktails', 'Vodka Cocktails', 'American Food']",
707,https://www.thespruceeats.com/vanilla-rose-recipe-761203,"['Vodka Cocktails', 'Cocktails', 'Citrus Recipes']",
708,https://www.thespruceeats.com/veev-treetini-recipe-759841,"['Drinks & Cocktails', 'American Food', 'Fruit Recipes']",
709,https://www.thespruceeats.com/vegan-eggnog-recipe-759844,"['Cocktails', 'American Food', 'Soy Recipes', 'Tofu Recipes', 'Vegetarian & Vegan Food']",
710,https://www.thespruceeats.com/velvet-hammer-recipe-759842,"['Liqueurs', 'American Food']",
711,https://www.thespruceeats.com/vermouth-cassis-recipe-759272,"['Cocktails', 'American Food']",
712,https://www.thespruceeats.com/vertigo-cocktail-recipe-759843,"['Liqueurs', 'American Food', 'Citrus Recipes']",
713,https://www.thespruceeats.com/very-berry-cosmo-recipe-761204,"['Vodka Cocktails', 'American Food', 'Berry Recipes']",
714,https://www.thespruceeats.com/vesper-martini-recipe-760130,"['Gin Cocktails', 'American Food']",
715,https://www.thespruceeats.com/victoria-secret-vodka-cocktail-761206,"['Vodka Cocktails', 'Cocktails', 'Citrus Recipes']",
716,https://www.thespruceeats.com/vieux-carre-cocktail-recipe-761512,"['Whiskey Cocktails', 'Cocktails', 'Southern Food']",
717,https://www.thespruceeats.com/vodka-collins-recipe-761207,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
718,https://www.thespruceeats.com/vodka-lemon-sorbet-761222,"['Liquor & Product Reviews', 'Vodka Cocktails', 'American Food', 'Citrus Recipes']",
719,https://www.thespruceeats.com/vodka-martini-recipe-760983,"['Vodka Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Recipes By Course']",
720,https://www.thespruceeats.com/vodka-red-bull-recipe-761208,"['Vodka Cocktails', 'Cocktails', 'American Food']",
721,https://www.thespruceeats.com/vodka-tonic-recipe-759840,"['Vodka Cocktails', 'Drinks & Cocktails', 'Cocktails', 'Cocktail Basics', 'Citrus Recipes']",
722,https://www.thespruceeats.com/waldorf-cocktail-recipe-761514,"['Whiskey Cocktails', 'American Food']",
723,https://www.thespruceeats.com/ward-eight-cocktail-recipe-760755,"['Whiskey Cocktails', 'American Food', 'Citrus Recipes']",
724,https://www.thespruceeats.com/warm-old-fashioned-recipe-761524,"['Whiskey Cocktails', 'Cocktails', 'American Food', 'Winter Drinks Cocktails']",winter
725,https://www.thespruceeats.com/wasabi-martini-recipe-760984,"['Vodka Cocktails', 'Citrus Recipes', 'Cocktail Party Drinks']",
726,https://www.thespruceeats.com/washington-apple-shot-or-martini-761516,"['Shot Recipes', 'Whiskey Cocktails', 'American Food', 'Apple Recipes']",
727,https://www.thespruceeats.com/wassail-punch-recipes-759463,"['Brandy Cocktails', 'Alcoholic Punch Recipes', 'British Food', 'Apple Recipes', 'Winter Drinks Cocktails']",winter
728,https://www.thespruceeats.com/waterloo-sunset-recipe-760131,"['Gin Cocktails', 'American Food']",
729,https://www.thespruceeats.com/watermelon-cosmo-recipe-760940,"['Vodka Cocktails', 'Cocktails', 'Dutch Food', 'Fruit Recipes', 'Citrus Recipes']",
730,https://www.thespruceeats.com/watermelon-cucumber-cooler-recipe-760050,"['Gin Cocktails', 'Cocktails', 'Citrus Recipes', 'Vegetable Recipes', 'Summer Cocktails']",summer
731,https://www.thespruceeats.com/frozen-watermelon-margarita-1665309,"['Cocktails', 'Drinks & Cocktails', 'American Food', 'Citrus Recipes']",
732,https://www.thespruceeats.com/wedding-cake-cocktail-recipe-759847,"['Gin Cocktails', 'Cocktails', 'Citrus Recipes', 'Pineapple Recipes']",
733,https://www.thespruceeats.com/whipped-sunset-recipe-760985,"['Vodka Cocktails', 'American Food', 'Pineapple Recipes']",
734,https://www.thespruceeats.com/whiskey-smash-cocktail-761400,"['Whiskey Cocktails', 'Cocktails', 'American Food']",
735,https://www.thespruceeats.com/whiskey-sour-recipe-761273,"['Whiskey Cocktails', 'Drinks & Cocktails', 'Cocktails', 'American Food', 'Citrus Recipes']",
736,https://www.thespruceeats.com/white-carnation-recipe-761212,"['Vodka Cocktails', 'American Food', 'Citrus Recipes']",
737,https://www.thespruceeats.com/white-chocolatini-recipe-761213,"['Vodka Cocktails', 'Cocktails', 'Winter Drinks Cocktails', 'Christmas Drinks']",winter
738,https://www.thespruceeats.com/white-christmas-cocktail-recipe-a-twist-on-eggnog-761519,"['Whiskey Cocktails', 'American Food', 'Christmas Drinks']",winter
739,https://www.thespruceeats.com/white-christmas-dream-cocktail-recipe-761214,"['Vodka Cocktails', 'American Food', 'Winter Drinks Cocktails', 'Christmas Drinks']",winter
740,https://www.thespruceeats.com/laurent-tourondels-white-peach-julep-761344,"['Whiskey Cocktails', 'American Food', 'Peach Recipes']",
741,https://www.thespruceeats.com/white-peach-sangria-recipe-760489,"['Rum Cocktails', 'American Food', 'Fruit Recipes', 'Citrus Recipes']",
742,https://www.thespruceeats.com/white-russian-recipe-761274,"['Vodka Cocktails', 'Cocktails', 'American Food']",
743,https://www.thespruceeats.com/widow-maker-cocktail-recipe-761215,"['Vodka Cocktails', 'American Food', 'Vegetable Recipes']",
744,https://www.thespruceeats.com/white-wine-spritzer-759850,"['White Wines', 'Wine', 'Wine Recipes']",
745,https://www.thespruceeats.com/winter-cocktail-recipe-760510,"['Rum Cocktails', 'American Food', 'Citrus Recipes', 'Pepper Recipes', 'Winter Drinks Cocktails']",winter
746,https://www.thespruceeats.com/mulled-sangria-meets-mulled-wine-759261,"['Spanish Food & Recipes', 'Cocktails', 'Liqueurs', 'Wine', 'Berry Recipes']",
747,https://www.thespruceeats.com/witch-hunt-cocktail-recipe-761401,"['Whiskey Cocktails', 'American Food']",
748,https://www.thespruceeats.com/woo-woo-cocktail-recipe-759852,"['Liqueurs', 'Cocktails', 'Vodka Cocktails', 'Citrus Recipes']",
749,https://www.thespruceeats.com/yaka-hula-hickey-dula-759854,"['Liquor & Product Reviews', 'Rum Cocktails', 'Pineapple Recipes']",
750,https://www.thespruceeats.com/yellow-bird-recipe-761642,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
751,https://www.thespruceeats.com/yellow-submarine-recipe-759858,"['Vodka Cocktails', 'Rum Cocktails', 'American Food', 'Banana Recipes']",
752,https://www.thespruceeats.com/zesty-irishman-cocktail-recipe-761403,"['Whiskey Cocktails', 'Drinks & Cocktails', 'Cocktails', 'Citrus Recipes']",
753,https://www.thespruceeats.com/zombie-cocktail-recipe-761643,"['Rum Cocktails', 'American Food', 'Citrus Recipes']",
754,https://www.thespruceeats.com/zombie-punch-recipe-759868,"['Alcoholic Punch Recipes', 'Rum Cocktails', 'American Food', 'Citrus Recipes', 'Halloween Drinks']",fall
755,https://www.thespruceeats.com/zombies-brew-cocktail-recipe-759112,"['Vodka Cocktails', 'Cocktails', 'Citrus Recipes']",
